order_id,product_id,region,quantity,revenue,order_date
ORD-052344,P4,West,4,462.4,2024-03-06
ORD-052345,P5,South,1,334.77,2024-12-14
ORD-052346,P2,West,4,157.3,2024-10-05
ORD-052347,P4,West,1,38.52,2024-07-17
ORD-052348,P1,East,1,64.72,2024-02-27
ORD-052349,P4,North,4,457.42,2024-11-03
ORD-052350,P1,West,4,73.92,2024-09-26
ORD-052351,P2,West,3,165.46,2024-05-09
ORD-052352,P1,South,3,265.24,2024-06-13
ORD-052353,P5,South,1,379.31,2024-02-02
ORD-052354,P2,South,2,301.36,2024-06-04
ORD-052355,P2,East,3,141.38,2024-07-12
ORD-052356,P2,South,4,481.19,2024-11-03
ORD-052357,P4,West,3,250.79,2024-04-30
ORD-052358,P5,North,4,200.97,2024-11-13
ORD-052359,P4,South,1,329.99,2024-05-13
ORD-052360,P1,South,1,29.98,2024-07-22
ORD-052361,P3,South,2,217.25,2024-09-07
ORD-052362,P1,South,2,155.27,2024-10-30
ORD-052363,P1,South,4,305.11,2024-10-07
ORD-052364,P1,South,3,65.06,2024-02-11
ORD-052365,P4,North,1,290.3,2024-07-20
ORD-052366,P5,South,4,479.62,2024-04-27
ORD-052367,P2,East,3,373.93,2024-08-06
ORD-052368,P5,West,1,394.35,2024-11-03
ORD-052369,P2,West,4,158.83,2024-12-09
ORD-052370,P2,West,3,338.41,2024-08-03
ORD-052371,P1,West,1,227.09,2024-12-27
ORD-052372,P1,South,3,268.47,2024-04-28
ORD-052373,P4,West,4,366.39,2024-07-02
ORD-052374,P3,West,3,162.41,2024-12-19
ORD-052375,P1,North,3,387.8,2024-10-25
ORD-052376,P3,East,2,103.75,2024-05-10
ORD-052377,P2,North,4,361.17,2024-07-14
ORD-052378,P2,South,3,150.45,2024-04-27
ORD-052379,P5,South,2,17.73,2024-01-23
ORD-052380,P3,West,1,482.7,2024-06-18
ORD-052381,P3,East,3,471.5,2024-09-03
ORD-052382,P4,South,3,109.18,2024-04-03
ORD-052383,P5,East,3,446.96,2024-11-06
ORD-052384,P4,North,4,200.43,2024-12-15
ORD-052385,P3,West,4,170.36,2024-04-10
ORD-052386,P2,West,1,194.08,2024-04-16
ORD-052387,P1,North,3,45.42,2024-03-30
ORD-052388,P1,East,1,472.77,2024-02-14
ORD-052389,P4,East,3,499.54,2024-08-15
ORD-052390,P4,North,4,74.54,2024-08-21
ORD-052391,P2,South,1,74.21,2024-10-12
ORD-052392,P5,North,1,321.61,2024-01-07
ORD-052393,P5,South,4,143.28,2024-05-23
ORD-052394,P4,South,2,402.46,2024-07-31
ORD-052395,P2,West,4,10.18,2024-12-10
ORD-052396,P3,South,1,215.99,2024-11-10
ORD-052397,P5,West,2,333.62,2024-11-28
ORD-052398,P3,East,3,445.35,2024-05-15
ORD-052399,P3,East,3,122.72,2024-05-17
ORD-052400,P3,West,2,357.29,2024-11-14
ORD-052401,P5,North,2,382.11,2024-03-03
ORD-052402,P3,South,3,465.1,2024-04-16
ORD-052403,P1,South,2,160.17,2024-03-08
ORD-052404,P3,West,4,400.18,2024-11-20
ORD-052405,P4,West,1,73.8,2024-02-28
ORD-052406,P5,West,4,279.07,2024-11-13
ORD-052407,P1,East,2,408.64,2024-12-07
ORD-052408,P5,South,3,228.85,2024-06-17
ORD-052409,P5,West,1,330.17,2024-06-08
ORD-052410,P4,East,3,297.31,2024-10-18
ORD-052411,P2,South,1,40.54,2024-03-22
ORD-052412,P2,South,1,326.51,2024-02-01
ORD-052413,P3,South,4,104.81,2024-11-06
ORD-052414,P1,West,1,268.95,2024-10-31
ORD-052415,P4,East,4,137.84,2024-03-15
ORD-052416,P4,West,3,24.9,2024-03-24
ORD-052417,P3,West,3,458.19,2024-09-30
ORD-052418,P4,South,1,476.49,2024-06-15
ORD-052419,P4,West,4,486.55,2024-08-31
ORD-052420,P5,South,4,491.24,2024-01-31
ORD-052421,P4,East,4,429.77,2024-05-05
ORD-052422,P2,West,2,223.68,2024-10-21
ORD-052423,P1,West,1,427.15,2024-06-08
ORD-052424,P5,North,4,130.4,2024-04-10
ORD-052425,P4,West,3,411.28,2024-03-23
ORD-052426,P5,East,3,125.47,2024-03-08
ORD-052427,P3,West,4,398.13,2024-10-26
ORD-052428,P1,West,2,212.71,2024-05-13
ORD-052429,P3,West,1,349.2,2024-06-24
ORD-052430,P4,North,2,18.89,2024-12-18
ORD-052431,P2,North,3,131.69,2024-01-21
ORD-052432,P3,East,3,101.17,2024-06-04
ORD-052433,P3,North,3,495.24,2024-08-05
ORD-052434,P2,East,1,39.66,2024-07-18
ORD-052435,P5,North,3,254.28,2024-03-25
ORD-052436,P3,East,4,208.38,2024-01-23
ORD-052437,P5,East,1,258.84,2024-03-03
ORD-052438,P1,West,4,333.84,2024-03-22
ORD-052439,P5,West,4,185.32,2024-01-01
ORD-052440,P4,South,3,136.49,2024-03-15
ORD-052441,P4,North,1,233.84,2024-08-10
ORD-052442,P2,East,3,341.08,2024-04-15
ORD-052443,P1,East,2,479.93,2024-03-09
ORD-052444,P2,South,4,325.87,2024-11-18
ORD-052445,P3,East,1,348.72,2024-03-08
ORD-052446,P2,East,1,53.63,2024-06-21
ORD-052447,P1,East,3,403.78,2024-03-20
ORD-052448,P1,West,2,385.16,2024-10-29
ORD-052449,P4,South,2,106.33,2024-07-15
ORD-052450,P4,East,4,116.57,2024-08-28
ORD-052451,P1,North,2,126.87,2024-07-05
ORD-052452,P4,East,2,430.07,2024-05-17
ORD-052453,P5,North,2,127.89,2024-04-19
ORD-052454,P5,East,3,190.42,2024-02-25
ORD-052455,P1,North,1,89.99,2024-07-27
ORD-052456,P3,North,2,244.87,2024-06-27
ORD-052457,P1,North,1,470.78,2024-04-15
ORD-052458,P1,East,1,281.1,2024-08-20
ORD-052459,P5,South,4,75.88,2024-09-10
ORD-052460,P5,East,4,172.0,2024-01-07
ORD-052461,P2,East,4,304.41,2024-12-09
ORD-052462,P3,North,3,492.54,2024-07-23
ORD-052463,P1,East,4,138.18,2024-03-16
ORD-052464,P5,South,2,270.7,2024-02-22
ORD-052465,P3,East,1,302.11,2024-07-25
ORD-052466,P2,South,4,53.47,2024-08-06
ORD-052467,P5,North,2,452.14,2024-03-23
ORD-052468,P1,North,2,449.94,2024-10-16
ORD-052469,P2,East,1,163.57,2024-06-25
ORD-052470,P4,North,2,322.86,2024-02-27
ORD-052471,P3,North,2,94.36,2024-02-27
ORD-052472,P4,West,2,166.68,2024-11-02
ORD-052473,P2,East,2,341.24,2024-12-25
ORD-052474,P4,West,1,116.17,2024-04-02
ORD-052475,P3,West,3,444.68,2024-05-18
ORD-052476,P1,West,4,475.67,2024-11-25
ORD-052477,P2,East,3,15.59,2024-12-12
ORD-052478,P2,East,4,398.77,2024-04-05
ORD-052479,P3,South,2,65.18,2024-03-03
ORD-052480,P3,East,2,261.28,2024-04-07
ORD-052481,P3,South,2,483.23,2024-03-11
ORD-052482,P1,East,3,428.89,2024-02-01
ORD-052483,P5,East,3,494.68,2024-07-14
ORD-052484,P4,South,4,344.24,2024-01-14
ORD-052485,P4,West,3,239.06,2024-10-14
ORD-052486,P2,West,2,300.39,2024-07-21
ORD-052487,P4,East,4,369.88,2024-03-28
ORD-052488,P2,South,2,491.93,2024-04-25
ORD-052489,P3,North,1,166.57,2024-02-02
ORD-052490,P2,East,4,139.92,2024-02-29
ORD-052491,P2,West,3,424.85,2024-09-09
ORD-052492,P4,East,2,90.53,2024-12-23
ORD-052493,P2,North,1,185.29,2024-06-13
ORD-052494,P4,West,2,497.76,2024-06-01
ORD-052495,P3,South,3,400.06,2024-08-30
ORD-052496,P5,North,1,72.28,2024-02-22
ORD-052497,P1,South,2,402.29,2024-08-25
ORD-052498,P5,East,4,216.87,2024-04-24
ORD-052499,P1,East,3,384.54,2024-04-07
ORD-052500,P3,West,2,103.54,2024-08-20
ORD-052501,P2,West,3,150.89,2024-06-18
ORD-052502,P4,North,2,267.1,2024-09-11
ORD-052503,P1,South,4,155.39,2024-02-27
ORD-052504,P2,West,4,252.89,2024-10-09
ORD-052505,P2,East,1,376.31,2024-08-17
ORD-052506,P5,West,4,196.44,2024-11-23
ORD-052507,P3,East,4,319.16,2024-10-22
ORD-052508,P1,South,3,239.68,2024-04-18
ORD-052509,P4,East,4,472.3,2024-07-24
ORD-052510,P2,West,3,361.83,2024-09-14
ORD-052511,P2,North,3,101.37,2024-04-11
ORD-052512,P3,North,1,338.31,2024-04-22
ORD-052513,P4,East,2,392.32,2024-05-20
ORD-052514,P5,West,4,460.21,2024-02-12
ORD-052515,P1,West,3,434.97,2024-09-11
ORD-052516,P5,South,3,371.63,2024-11-07
ORD-052517,P5,North,1,62.92,2024-07-05
ORD-052518,P2,South,3,167.58,2024-06-27
ORD-052519,P3,West,1,461.94,2024-11-22
ORD-052520,P2,East,2,181.05,2024-02-27
ORD-052521,P3,East,2,27.01,2024-04-03
ORD-052522,P4,East,3,195.06,2024-12-10
ORD-052523,P4,West,4,152.71,2024-09-17
ORD-052524,P3,West,4,483.83,2024-01-23
ORD-052525,P3,South,2,337.7,2024-02-05
ORD-052526,P3,West,4,66.82,2024-02-12
ORD-052527,P3,West,4,159.3,2024-06-17
ORD-052528,P1,West,3,116.69,2024-07-16
ORD-052529,P2,South,4,358.26,2024-06-18
ORD-052530,P4,South,2,166.4,2024-10-20
ORD-052531,P5,South,4,206.73,2024-04-29
ORD-052532,P5,East,4,265.18,2024-03-29
ORD-052533,P5,South,3,292.83,2024-12-01
ORD-052534,P4,West,3,264.36,2024-01-27
ORD-052535,P3,East,2,485.58,2024-08-29
ORD-052536,P4,South,1,426.76,2024-06-08
ORD-052537,P5,North,2,493.53,2024-02-15
ORD-052538,P2,North,3,273.97,2024-01-28
ORD-052539,P1,South,1,477.2,2024-02-25
ORD-052540,P2,West,1,381.36,2024-01-09
ORD-052541,P3,West,3,19.35,2024-02-07
ORD-052542,P4,West,2,208.39,2024-04-11
ORD-052543,P3,East,4,299.71,2024-08-19
ORD-052544,P5,North,3,349.46,2024-04-14
ORD-052545,P2,East,4,14.68,2024-04-15
ORD-052546,P3,North,3,170.86,2024-11-18
ORD-052547,P5,North,2,338.02,2024-07-15
ORD-052548,P1,South,3,281.99,2024-07-11
ORD-052549,P5,West,1,191.32,2024-01-31
ORD-052550,P1,South,1,291.9,2024-06-16
ORD-052551,P5,West,3,367.16,2024-12-25
ORD-052552,P2,West,2,275.63,2024-01-06
ORD-052553,P4,West,2,83.65,2024-03-10
ORD-052554,P4,West,2,475.19,2024-01-24
ORD-052555,P2,South,1,378.04,2024-12-29
ORD-052556,P3,West,4,413.97,2024-02-14
ORD-052557,P4,North,3,468.83,2024-11-16
ORD-052558,P5,East,4,186.42,2024-08-09
ORD-052559,P1,East,4,248.98,2024-03-26
ORD-052560,P3,West,3,450.98,2024-05-13
ORD-052561,P5,East,1,152.09,2024-05-20
ORD-052562,P3,West,1,451.12,2024-01-08
ORD-052563,P1,West,2,87.01,2024-11-14
ORD-052564,P1,East,1,329.26,2024-10-05
ORD-052565,P5,North,1,285.88,2024-02-29
ORD-052566,P3,North,1,375.78,2024-05-19
ORD-052567,P4,East,2,38.7,2024-06-30
ORD-052568,P5,East,3,326.54,2024-01-26
ORD-052569,P1,North,3,243.72,2024-11-24
ORD-052570,P3,North,1,20.34,2024-09-05
ORD-052571,P1,South,2,71.66,2024-09-04
ORD-052572,P5,West,1,321.68,2024-09-20
ORD-052573,P3,West,1,175.59,2024-11-15
ORD-052574,P5,North,4,240.56,2024-12-25
ORD-052575,P2,East,4,301.93,2024-12-27
ORD-052576,P1,West,4,392.99,2024-06-08
ORD-052577,P5,South,2,35.58,2024-09-05
ORD-052578,P4,West,2,141.91,2024-11-02
ORD-052579,P1,East,1,380.88,2024-09-08
ORD-052580,P4,West,4,474.1,2024-05-07
ORD-052581,P3,South,1,154.7,2024-07-07
ORD-052582,P1,North,1,395.05,2024-04-03
ORD-052583,P2,South,1,68.83,2024-08-22
ORD-052584,P4,South,2,294.54,2024-02-27
ORD-052585,P1,North,3,242.69,2024-08-15
ORD-052586,P2,North,3,464.88,2024-01-13
ORD-052587,P2,East,4,424.52,2024-03-28
ORD-052588,P4,East,4,43.32,2024-09-28
ORD-052589,P5,East,3,111.93,2024-12-13
ORD-052590,P4,North,2,95.66,2024-03-03
ORD-052591,P4,North,4,361.63,2024-03-21
ORD-052592,P1,West,1,358.18,2024-01-05
ORD-052593,P5,North,4,141.5,2024-05-25
ORD-052594,P1,West,1,199.3,2024-03-17
ORD-052595,P3,South,2,146.88,2024-06-21
ORD-052596,P5,South,1,386.78,2024-10-17
ORD-052597,P2,East,2,444.17,2024-08-11
ORD-052598,P2,East,2,362.76,2024-07-21
ORD-052599,P1,North,2,168.02,2024-02-15
ORD-052600,P2,North,2,166.26,2024-03-24
ORD-052601,P3,West,1,449.27,2024-02-11
ORD-052602,P3,North,1,402.49,2024-08-17
ORD-052603,P1,East,4,243.69,2024-05-16
ORD-052604,P2,North,1,29.29,2024-03-31
ORD-052605,P1,North,4,291.83,2024-11-06
ORD-052606,P2,East,2,405.96,2024-07-28
ORD-052607,P4,West,4,318.75,2024-08-08
ORD-052608,P1,North,4,37.32,2024-06-21
ORD-052609,P1,East,3,57.19,2024-06-16
ORD-052610,P3,North,3,149.9,2024-06-25
ORD-052611,P3,South,4,220.88,2024-12-24
ORD-052612,P5,West,2,56.52,2024-06-29
ORD-052613,P3,West,1,244.78,2024-07-22
ORD-052614,P5,East,1,111.57,2024-11-21
ORD-052615,P4,East,3,161.64,2024-09-02
ORD-052616,P3,North,3,424.33,2024-05-25
ORD-052617,P2,South,3,191.95,2024-12-15
ORD-052618,P1,North,3,418.96,2024-05-13
ORD-052619,P4,North,2,269.82,2024-04-12
ORD-052620,P5,North,2,205.45,2024-09-05
ORD-052621,P2,West,3,76.12,2024-10-31
ORD-052622,P2,South,1,326.9,2024-12-08
ORD-052623,P1,South,3,192.62,2024-09-28
ORD-052624,P3,North,1,298.87,2024-08-28
ORD-052625,P2,South,4,83.56,2024-02-28
ORD-052626,P1,South,3,91.48,2024-03-03
ORD-052627,P1,West,3,20.58,2024-12-30
ORD-052628,P2,North,1,366.77,2024-03-30
ORD-052629,P3,North,4,94.48,2024-11-10
ORD-052630,P3,North,4,113.98,2024-03-13
ORD-052631,P4,West,3,132.74,2024-09-28
ORD-052632,P3,West,3,60.45,2024-01-10
ORD-052633,P4,South,3,293.56,2024-09-12
ORD-052634,P2,South,2,318.79,2024-11-02
ORD-052635,P2,South,1,78.87,2024-07-05
ORD-052636,P3,North,1,431.93,2024-02-17
ORD-052637,P1,East,1,366.75,2024-08-26
ORD-052638,P4,West,2,437.43,2024-10-16
ORD-052639,P1,South,4,406.02,2024-07-01
ORD-052640,P5,North,4,441.77,2024-06-05
ORD-052641,P5,South,1,226.99,2024-11-02
ORD-052642,P3,North,2,425.51,2024-09-16
ORD-052643,P2,North,3,180.29,2024-06-07
ORD-052644,P2,East,4,25.57,2024-07-23
ORD-052645,P3,South,1,75.4,2024-11-29
ORD-052646,P3,East,1,182.09,2024-03-11
ORD-052647,P1,West,2,413.47,2024-07-06
ORD-052648,P1,South,1,118.41,2024-03-13
ORD-052649,P4,North,1,348.08,2024-07-16
ORD-052650,P1,North,1,391.36,2024-02-04
ORD-052651,P3,West,2,211.75,2024-12-26
ORD-052652,P5,East,1,429.3,2024-03-16
ORD-052653,P1,East,3,237.26,2024-07-03
ORD-052654,P5,North,3,188.37,2024-12-03
ORD-052655,P3,East,4,316.99,2024-04-11
ORD-052656,P3,North,1,475.18,2024-07-23
ORD-052657,P4,West,4,377.38,2024-11-15
ORD-052658,P4,South,4,379.18,2024-11-14
ORD-052659,P3,North,3,438.75,2024-08-24
ORD-052660,P1,West,1,359.9,2024-09-15
ORD-052661,P5,West,2,367.58,2024-06-22
ORD-052662,P1,East,4,249.25,2024-10-01
ORD-052663,P5,West,3,30.75,2024-09-26
ORD-052664,P3,South,4,396.78,2024-10-12
ORD-052665,P3,West,3,458.27,2024-12-11
ORD-052666,P4,North,1,330.33,2024-07-12
ORD-052667,P5,South,1,210.04,2024-10-05
ORD-052668,P1,West,4,278.57,2024-03-03
ORD-052669,P5,East,3,427.34,2024-10-27
ORD-052670,P4,East,3,307.12,2024-02-09
ORD-052671,P2,East,3,13.07,2024-03-31
ORD-052672,P3,North,3,65.67,2024-03-26
ORD-052673,P4,North,2,202.23,2024-02-08
ORD-052674,P1,North,4,368.5,2024-04-03
ORD-052675,P3,North,3,450.87,2024-12-26
ORD-052676,P4,North,3,150.36,2024-11-23
ORD-052677,P3,West,4,429.8,2024-09-16
ORD-052678,P3,East,1,347.14,2024-08-25
ORD-052679,P3,South,3,355.72,2024-02-06
ORD-052680,P3,South,1,169.54,2024-04-10
ORD-052681,P5,North,1,320.76,2024-11-13
ORD-052682,P5,East,4,277.66,2024-10-25
ORD-052683,P5,West,4,160.63,2024-03-17
ORD-052684,P1,East,2,170.67,2024-07-09
ORD-052685,P2,North,1,336.18,2024-02-08
ORD-052686,P5,South,2,335.19,2024-05-28
ORD-052687,P4,West,2,402.82,2024-06-24
ORD-052688,P2,East,4,490.34,2024-05-12
ORD-052689,P4,West,4,186.0,2024-04-08
ORD-052690,P3,South,4,149.43,2024-10-17
ORD-052691,P5,West,1,467.17,2024-03-31
ORD-052692,P3,East,1,183.49,2024-02-03
ORD-052693,P3,East,3,337.5,2024-07-10
ORD-052694,P4,West,3,16.44,2024-08-09
ORD-052695,P1,East,2,51.38,2024-08-25
ORD-052696,P4,North,2,95.5,2024-10-30
ORD-052697,P2,North,4,90.74,2024-08-17
ORD-052698,P1,North,3,134.92,2024-10-12
ORD-052699,P1,West,2,494.79,2024-02-12
ORD-052700,P1,East,1,479.31,2024-03-07
ORD-052701,P1,South,4,159.83,2024-03-21
ORD-052702,P1,South,4,322.93,2024-10-07
ORD-052703,P2,East,3,123.04,2024-09-06
ORD-052704,P5,West,3,29.97,2024-09-19
ORD-052705,P1,North,3,354.68,2024-09-26
ORD-052706,P4,East,4,373.64,2024-07-26
ORD-052707,P5,North,2,479.28,2024-11-16
ORD-052708,P5,South,2,447.11,2024-04-08
ORD-052709,P2,West,1,495.76,2024-07-07
ORD-052710,P1,East,3,75.87,2024-06-10
ORD-052711,P2,South,3,93.39,2024-01-18
ORD-052712,P4,West,3,436.89,2024-08-12
ORD-052713,P4,South,1,175.91,2024-11-23
ORD-052714,P1,South,2,87.89,2024-04-10
ORD-052715,P2,South,3,399.43,2024-02-09
ORD-052716,P4,West,4,287.78,2024-07-18
ORD-052717,P4,West,2,43.16,2024-05-14
ORD-052718,P2,South,2,463.71,2024-11-05
ORD-052719,P5,East,1,398.09,2024-07-25
ORD-052720,P5,East,1,228.14,2024-08-20
ORD-052721,P2,South,1,494.16,2024-09-07
ORD-052722,P3,South,4,107.27,2024-01-24
ORD-052723,P3,West,2,13.91,2024-12-30
ORD-052724,P4,West,3,114.51,2024-06-09
ORD-052725,P2,East,1,365.7,2024-07-10
ORD-052726,P2,East,2,288.37,2024-04-06
ORD-052727,P3,West,3,28.68,2024-03-03
ORD-052728,P2,North,1,386.29,2024-08-10
ORD-052729,P3,North,4,179.95,2024-08-19
ORD-052730,P5,West,1,25.43,2024-08-14
ORD-052731,P2,South,3,414.34,2024-06-06
ORD-052732,P5,North,4,307.28,2024-10-07
ORD-052733,P3,East,4,16.26,2024-06-12
ORD-052734,P1,West,3,495.28,2024-05-01
ORD-052735,P3,North,2,167.03,2024-02-26
ORD-052736,P3,West,4,246.73,2024-08-24
ORD-052737,P1,East,2,163.89,2024-07-25
ORD-052738,P3,West,2,101.6,2024-09-09
ORD-052739,P1,East,1,460.56,2024-04-06
ORD-052740,P4,West,2,324.84,2024-07-14
ORD-052741,P3,North,1,110.91,2024-08-20
ORD-052742,P2,South,1,183.87,2024-02-09
ORD-052743,P1,South,4,489.53,2024-06-30
ORD-052744,P3,East,4,455.75,2024-09-16
ORD-052745,P4,West,4,429.3,2024-06-03
ORD-052746,P3,East,3,97.84,2024-06-06
ORD-052747,P5,East,4,404.32,2024-05-21
ORD-052748,P1,West,2,110.35,2024-01-12
ORD-052749,P4,East,3,170.44,2024-06-06
ORD-052750,P3,North,3,360.67,2024-12-01
ORD-052751,P2,West,4,233.34,2024-03-29
ORD-052752,P2,East,4,95.43,2024-09-22
ORD-052753,P3,North,2,221.83,2024-03-02
ORD-052754,P1,North,4,63.38,2024-02-10
ORD-052755,P4,East,1,280.34,2024-03-27
ORD-052756,P3,West,2,257.86,2024-12-08
ORD-052757,P4,West,3,333.33,2024-01-11
ORD-052758,P3,South,2,26.0,2024-08-08
ORD-052759,P5,West,2,366.84,2024-06-14
ORD-052760,P1,North,4,353.45,2024-10-12
ORD-052761,P3,North,1,44.69,2024-07-25
ORD-052762,P3,North,4,408.29,2024-04-02
ORD-052763,P2,North,2,221.84,2024-06-28
ORD-052764,P4,North,1,452.91,2024-06-02
ORD-052765,P2,North,1,389.47,2024-03-10
ORD-052766,P4,North,1,174.33,2024-01-09
ORD-052767,P5,South,2,477.98,2024-05-09
ORD-052768,P5,North,4,326.01,2024-10-12
ORD-052769,P4,South,1,135.05,2024-08-13
ORD-052770,P4,South,4,382.99,2024-12-03
ORD-052771,P5,East,4,105.48,2024-03-03
ORD-052772,P5,North,1,181.25,2024-02-14
ORD-052773,P4,North,4,474.82,2024-09-26
ORD-052774,P5,West,1,437.83,2024-09-02
ORD-052775,P5,East,4,16.07,2024-01-02
ORD-052776,P1,South,4,484.86,2024-11-19
ORD-052777,P3,West,3,362.62,2024-03-14
ORD-052778,P2,East,3,277.03,2024-06-17
ORD-052779,P5,North,1,49.07,2024-03-30
ORD-052780,P4,North,2,373.68,2024-06-11
ORD-052781,P5,North,3,161.24,2024-06-28
ORD-052782,P2,South,2,317.08,2024-02-12
ORD-052783,P5,North,2,157.03,2024-11-18
ORD-052784,P1,East,4,123.07,2024-08-29
ORD-052785,P5,West,3,186.57,2024-04-08
ORD-052786,P2,East,2,163.65,2024-08-27
ORD-052787,P3,East,4,142.54,2024-03-26
ORD-052788,P4,West,4,60.41,2024-04-24
ORD-052789,P4,South,4,97.86,2024-03-07
ORD-052790,P2,East,1,188.57,2024-08-26
ORD-052791,P3,South,1,438.47,2024-05-31
ORD-052792,P3,West,4,130.61,2024-06-26
ORD-052793,P4,West,3,102.22,2024-02-24
ORD-052794,P2,East,1,269.89,2024-05-30
ORD-052795,P4,West,4,343.06,2024-02-04
ORD-052796,P4,West,3,351.91,2024-02-07
ORD-052797,P4,South,1,194.36,2024-07-13
ORD-052798,P5,East,2,30.24,2024-10-30
ORD-052799,P3,South,3,199.15,2024-02-22
ORD-052800,P3,North,1,234.82,2024-11-21
ORD-052801,P4,West,3,95.49,2024-02-09
ORD-052802,P4,North,1,440.77,2024-01-19
ORD-052803,P5,West,1,127.09,2024-02-29
ORD-052804,P3,East,3,217.11,2024-01-29
ORD-052805,P4,North,4,324.84,2024-03-05
ORD-052806,P1,West,3,318.37,2024-11-19
ORD-052807,P3,East,3,479.81,2024-09-15
ORD-052808,P2,North,3,247.35,2024-04-28
ORD-052809,P5,North,4,157.16,2024-10-01
ORD-052810,P1,East,2,209.18,2024-05-09
ORD-052811,P4,East,2,289.72,2024-11-22
ORD-052812,P5,South,2,215.38,2024-03-08
ORD-052813,P3,West,4,126.02,2024-03-07
ORD-052814,P4,West,1,10.64,2024-01-12
ORD-052815,P3,North,2,384.41,2024-09-11
ORD-052816,P4,South,1,171.75,2024-01-19
ORD-052817,P4,South,3,116.79,2024-08-31
ORD-052818,P2,South,1,342.43,2024-11-03
ORD-052819,P4,East,4,365.05,2024-01-21
ORD-052820,P5,East,2,271.98,2024-04-24
ORD-052821,P2,South,4,453.98,2024-11-03
ORD-052822,P2,South,2,495.78,2024-08-14
ORD-052823,P2,North,1,235.05,2024-06-27
ORD-052824,P5,North,2,414.48,2024-09-29
ORD-052825,P5,South,1,432.04,2024-05-05
ORD-052826,P2,East,4,33.11,2024-11-01
ORD-052827,P5,South,4,473.02,2024-10-09
ORD-052828,P4,North,3,275.2,2024-08-13
ORD-052829,P3,South,2,176.62,2024-12-19
ORD-052830,P5,West,4,311.52,2024-04-01
ORD-052831,P5,West,1,256.43,2024-06-01
ORD-052832,P5,East,3,475.41,2024-12-14
ORD-052833,P3,West,2,127.54,2024-01-07
ORD-052834,P2,West,4,304.87,2024-07-14
ORD-052835,P1,East,2,69.88,2024-04-01
ORD-052836,P5,West,4,86.8,2024-01-11
ORD-052837,P4,North,4,48.11,2024-06-18
ORD-052838,P4,North,3,249.75,2024-01-17
ORD-052839,P1,North,1,371.64,2024-05-12
ORD-052840,P5,East,3,344.52,2024-12-07
ORD-052841,P1,East,3,53.58,2024-09-17
ORD-052842,P3,South,2,362.88,2024-06-09
ORD-052843,P5,East,1,165.92,2024-09-17
ORD-052844,P2,West,2,227.56,2024-11-18
ORD-052845,P3,North,3,393.02,2024-10-11
ORD-052846,P5,East,3,298.78,2024-10-01
ORD-052847,P2,West,4,236.4,2024-07-08
ORD-052848,P1,East,2,375.35,2024-09-29
ORD-052849,P3,East,4,268.49,2024-05-27
ORD-052850,P4,East,4,121.74,2024-08-03
ORD-052851,P3,North,2,382.17,2024-07-24
ORD-052852,P3,North,3,279.72,2024-12-07
ORD-052853,P4,West,2,318.16,2024-08-02
ORD-052854,P1,South,4,71.76,2024-10-23
ORD-052855,P2,East,4,282.62,2024-01-19
ORD-052856,P5,South,1,233.96,2024-05-24
ORD-052857,P2,West,1,190.76,2024-12-09
ORD-052858,P5,South,1,412.21,2024-05-11
ORD-052859,P3,West,1,353.38,2024-04-08
ORD-052860,P5,West,4,288.75,2024-04-23
ORD-052861,P4,North,3,446.44,2024-10-06
ORD-052862,P3,East,3,486.89,2024-03-16
ORD-052863,P5,East,3,234.91,2024-07-21
ORD-052864,P2,South,1,277.8,2024-04-27
ORD-052865,P2,North,3,206.71,2024-07-19
ORD-052866,P4,East,3,221.77,2024-02-01
ORD-052867,P5,South,3,494.4,2024-03-13
ORD-052868,P1,East,1,408.46,2024-05-20
ORD-052869,P5,South,3,142.55,2024-12-30
ORD-052870,P3,West,2,81.72,2024-10-06
ORD-052871,P2,East,4,217.28,2024-07-28
ORD-052872,P1,South,1,163.73,2024-09-10
ORD-052873,P1,West,1,35.9,2024-06-27
ORD-052874,P3,North,1,38.74,2024-08-12
ORD-052875,P4,North,2,95.66,2024-02-15
ORD-052876,P1,North,3,212.35,2024-10-27
ORD-052877,P5,South,3,368.73,2024-12-09
ORD-052878,P3,North,2,289.21,2024-07-12
ORD-052879,P1,West,4,145.26,2024-08-14
ORD-052880,P5,East,1,260.99,2024-01-14
ORD-052881,P1,South,3,257.7,2024-06-28
ORD-052882,P4,South,4,22.33,2024-06-16
ORD-052883,P4,South,3,240.34,2024-12-22
ORD-052884,P5,West,2,177.59,2024-07-03
ORD-052885,P5,East,2,305.74,2024-10-17
ORD-052886,P5,South,2,300.7,2024-04-28
ORD-052887,P1,North,4,457.72,2024-09-20
ORD-052888,P2,North,3,306.95,2024-10-07
ORD-052889,P2,South,2,370.62,2024-07-18
ORD-052890,P2,South,1,25.81,2024-05-26
ORD-052891,P2,East,4,110.43,2024-03-27
ORD-052892,P2,North,2,394.46,2024-12-10
ORD-052893,P5,North,3,423.9,2024-09-16
ORD-052894,P5,South,4,39.39,2024-02-07
ORD-052895,P4,South,1,422.98,2024-05-14
ORD-052896,P3,North,3,194.69,2024-05-12
ORD-052897,P3,North,1,493.15,2024-10-11
ORD-052898,P4,West,2,289.67,2024-09-04
ORD-052899,P5,West,2,108.99,2024-05-24
ORD-052900,P3,West,3,185.47,2024-03-20
ORD-052901,P3,North,2,450.73,2024-06-12
ORD-052902,P5,East,2,33.49,2024-07-07
